location_id,time_id,weather_code_id,temperature_2m_max,temperature_2m_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
0,202403300,51,27.8,21,40430.37,24736.23,0.6,0.6,0,5,21.7,39.2,146
0,202403400,51,26.7,21.3,40487.52,18957.02,2,2,0,12,21.5,39.2,146
0,202403500,51,29.5,20.5,40545.83,29192.76,2.1,2.1,0,16,18.3,31.3,143
0,202403600,51,24.6,19.9,40605.24,2673.46,0.9,0.9,0,8,20.4,38.9,122
0,202403700,61,24.3,14.8,40665.67,3586.15,5.2,5.2,0,15,17.7,33.5,95
0,202403800,51,17.2,11,40727.05,0,1.8,1.8,0,13,15.9,29.5,38
0,202403900,3,14.4,11.1,40789.29,0,0,0,0,0,14.7,27.7,32
0,202404000,3,16.5,11.6,40852.34,5345.03,0,0,0,0,14.8,29.2,9
0,202404100,2,19.2,12.2,40916.13,17274.09,0,0,0,0,13.1,28.4,351
0,202404200,1,22.5,10.6,40980.58,35666.9,0,0,0,0,12,26.6,58
0,202404300,3,25.3,11.7,41045.62,36939.98,0,0,0,0,22.3,44.6,127
0,202404400,3,24.9,15.5,41111.19,29360.82,0,0,0,0,18.8,34.9,149
0,202404500,51,25.1,18.5,41177.22,17946.45,0.7,0.7,0,5,21,39.6,148
0,202404600,51,25.4,17.7,41243.65,13409.3,0.8,0.8,0,4,17.1,30.6,95
0,202404700,51,24.9,16.1,41310.41,4406.18,0.2,0.2,0,2,15.5,27.4,121
0,202404800,51,25.6,18,41377.44,14594.7,0.6,0.6,0,4,22.1,40.7,154
0,202404900,51,29.5,20.3,41444.67,21648.4,0.3,0.3,0,3,19.8,36.4,144
0,202405000,51,30.8,20.7,41512.06,19154.46,0.2,0.2,0,1,23.4,44.3,147
0,202405100,51,31.5,21.7,41579.52,26100.96,0.1,0.1,0,1,25.6,47.2,151
0,202405200,51,32.4,22.4,41647.01,34350.27,0.3,0.3,0,3,20.6,38.2,149
0,202405300,53,29.7,18.3,41714.57,13905.17,1.4,1.4,0,7,20.8,38.5,123
0,202405400,53,20.9,13,41782.77,0,3.7,3.7,0,14,17.2,32.8,35
0,202405500,51,14.7,11.3,41851.66,0,3.8,3.8,0,18,13.9,26.6,24
0,202405600,51,15.4,11.7,41921.17,0,0.5,0.5,0,5,12.6,24.1,24
0,202405700,51,17.4,11.7,41991.25,0,1,1,0,10,16.3,28.8,35
0,202405800,51,15.2,11.4,42061.84,274.16,0.2,0.2,0,2,16.5,31,38
0,202405900,51,18.8,13.2,42132.88,0,1,1,0,9,10.1,18.7,42
0,202406000,51,16.9,12.6,42204.31,0,0.3,0.3,0,3,16.6,32,26
0,202406100,3,15.5,12.3,42276.08,1094.95,0,0,0,0,15.7,29.9,31
0,202406200,3,18,11.5,42348.13,16731.97,0,0,0,0,14.1,27.4,84
0,202406300,3,21.6,13.2,42420.42,8199.13,0,0,0,0,17.9,33.8,152
0,202406400,3,28.9,17,42492.87,29451.64,0,0,0,0,12.5,21.2,140
0,202406500,3,32.2,18,42565.43,30889.02,0,0,0,0,21.6,36,68
0,202406600,3,26.5,17.9,42638.07,37879.89,0,0,0,0,25,45.4,50
0,202406700,3,22.7,18,42710.71,477.89,0,0,0,0,14.8,25.9,53
0,202406800,51,21.2,17.3,42783.31,0,0.4,0.4,0,4,12.4,21.2,100
0,202406900,51,19.1,16,42855.81,0,1.6,1.6,0,12,9.8,20.5,26
0,202407000,51,19.2,16.1,42928.16,0,0.9,0.9,0,9,14.5,25.6,29
0,202407100,51,24.5,14.5,43000.31,23387.49,0.1,0.1,0,1,17.4,35.6,359
0,202407200,53,24.5,15.9,43072.2,18442.83,1.3,1.3,0,2,17.8,30.2,137
0,202407300,51,23.8,18.5,43143.89,587.63,2.7,2.7,0,10,12.9,23,124
0,202407400,55,23.4,20,43215.89,0,8.6,8.6,0,19,12.3,21.6,88
0,202407500,51,24.8,20.2,43288.25,0,0.5,0.5,0,5,12.8,24.1,138
0,202407600,51,26.3,21.7,43360.93,0,1.1,1.1,0,8,18.4,32.4,132
0,202407700,51,26,21.6,43433.88,0,0.6,0.6,0,6,16.2,28.4,127
0,202407800,63,26.2,18.3,43507.04,68.52,14.1,14.1,0,15,25.5,46.1,103
0,202407900,63,20.9,17.2,43580.38,283.81,12.7,12.7,0,12,23.4,41.4,23
0,202408000,51,21.3,15,43653.84,0,0.1,0.1,0,1,9.8,20.5,345
0,202408100,3,26.5,16,43727.38,34809.38,0,0,0,0,19.6,37.1,146
0,202408200,51,27.3,19.8,43800.95,10874,0.3,0.3,0,2,19.1,33.8,157
0,202408300,51,31.2,21.7,43874.5,24725.11,0.2,0.2,0,2,22,40.7,145
0,202408400,51,31.3,22.2,43947.98,20810.54,0.3,0.3,0,3,22.7,40,137
0,202408500,51,29.8,23.4,44021.34,15380.03,1.1,1.1,0,8,16.6,29.5,134
0,202408600,51,29.8,22.3,44094.54,34334.17,0.4,0.4,0,4,21.7,40.3,145
0,202408700,63,28,23,44167.54,7191.42,5.5,5.5,0,9,18.7,37.8,149
0,202408800,63,28.7,22.5,44240.27,7484.3,9.7,9.7,0,13,11.2,25.2,156
0,202408900,63,27.5,21,44312.68,11876.16,14.2,14.2,0,5,13.8,28.1,149
0,202409000,51,30.9,21.7,44384.74,17875.16,0.2,0.2,0,2,18.1,33.1,147
0,202409100,3,31.9,22.7,44456.39,32612.01,0,0,0,0,16.2,28.1,123
0,202409200,1,34.9,23.1,44527.57,37963.24,0,0,0,0,18.7,31.7,150
0,202409300,0,35.1,22.6,44598.34,40792.4,0,0,0,0,18.1,33.5,130
0,202409400,0,35.3,23.6,44669.18,40943.22,0,0,0,0,17.9,32.4,119
0,202409500,3,34.3,24.9,44740.13,40658.16,0,0,0,0,17.1,31,99
0,202409600,3,28.5,24.4,44811.16,0,0,0,0,0,19.7,38.2,122
0,202409700,53,28.5,23.6,44882.21,0,1.5,1.5,0,6,18.4,36,128
0,202409800,53,27.7,21.3,44953.24,0,3.7,3.7,0,15,17.4,30.6,108
0,202409900,51,24.7,21,45024.2,0,1.7,1.7,0,10,20.2,36.7,28
0,202410000,51,26,21.6,45095.04,3150.26,0.1,0.1,0,1,11.3,19.8,94
0,202410100,51,27.3,22.4,45165.72,6924.52,0.3,0.3,0,3,13.8,26.3,137
0,202410200,51,28.5,23.7,45236.18,5077.8,1.2,1.2,0,10,16.4,29.9,140
0,202410300,51,30.3,24.6,45306.38,29856.53,0.2,0.2,0,2,20.5,38.2,161
0,202410400,51,30.4,23.7,45376.25,18165.91,0.1,0.1,0,1,20.3,38.2,152
0,202410500,51,31.9,24.3,45445.76,17101.49,0.2,0.2,0,2,18.5,33.5,139
0,202410600,51,31.9,24.4,45514.85,25477.52,0.5,0.5,0,3,20.9,41,146
0,202410700,51,31.5,24.5,45583.46,34125.85,0.1,0.1,0,1,22.8,43.2,154
0,202410800,51,32.5,24.4,45651.55,21171.01,0.2,0.2,0,2,18.2,34.6,143
0,202410900,51,33.1,25.2,45719.07,30989.24,0.3,0.3,0,2,20,36,154
0,202411000,61,34.2,26.3,45785.94,34423.01,3.9,3.9,0,2,23.3,45,162
0,202411100,63,34.1,25.6,45852.12,40083.71,3.7,3.7,0,1,21.8,40.7,141
0,202411200,51,31.2,24.3,45917.55,33113.94,0.5,0.5,0,5,25.7,48.6,66
0,202411300,51,30.5,24.4,45982.25,13379.66,0.4,0.4,0,4,12.2,25.6,116
0,202411400,53,30.4,25.2,46046.72,29770.25,4,4,0,16,20.3,40,74
0,202411500,63,29.3,23.9,46110.98,9289.64,6.4,6.4,0,3,17.3,34.9,130
0,202411600,51,34.5,24.7,46174.98,33633.22,0.4,0.4,0,2,17.4,37.4,160
0,202411700,3,36.2,26,46238.68,43042.06,0,0,0,0,16.4,28.4,149
0,202411800,0,40.1,25.5,46302.03,43062.76,0,0,0,0,20.4,34.6,156
0,202411900,0,37,26.1,46364.97,43083.64,0,0,0,0,17.3,30.2,118
0,202412000,1,37.4,27.8,46427.45,41278.98,0,0,0,0,23.4,41,168
0,202412100,3,38.7,25.9,46489.42,43125.91,0,0,0,0,29.2,51.5,55
0,202412200,53,30.4,22.7,46550.82,20488.1,1.4,1.4,0,5,19.4,38.9,45
0,202412300,63,29.1,23.2,46611.6,2156.05,13.6,13.6,0,11,15.1,26.3,107
0,202412400,63,30.3,23.8,46671.71,16596.88,5.6,5.6,0,10,20.1,36.4,146
0,202412500,51,33.8,24.5,46731.07,39093.54,0.7,0.7,0,4,16.4,32,114
0,202412600,61,28.2,23.8,46789.65,1551.41,4,4,0,7,13.6,26.6,67
0,202412700,63,28.3,24.1,46847.38,11965.39,25.5,25.5,0,13,14.1,33.5,104
0,202412800,63,30.1,23.7,46904.18,26405.86,12.6,12.6,0,9,14.1,29.9,132
0,202412900,63,30.6,23.1,46960.03,24047.54,19.3,19.3,0,18,18.8,38.5,90
0,202413000,63,29.1,23.6,47014.84,30506.93,8.6,8.6,0,17,14,28.4,109
0,202413100,51,30.8,24.3,47068.55,29207.91,0.8,0.8,0,6,17,33.1,150
0,202413200,63,30.8,25.7,47121.1,26690.94,6.6,6.6,0,8,20.7,40.7,154
0,202413300,65,29.7,24.1,47172.5,23683.43,48,48,0,19,17,36,57
0,202413400,51,30.6,23.6,47223.19,40868.18,0.8,0.8,0,7,13.8,27.7,12
0,202413500,55,31.3,24.7,47273.17,41744.04,1.6,1.6,0,4,17.3,30.6,127
0,202413600,65,31.1,23.5,47322.4,28355.14,49.5,49.5,0,22,12.5,29.9,80
0,202413700,2,31.1,24.3,47370.85,38899.6,0,0,0,0,14.8,28.1,107
0,202413800,63,30.4,25.1,47418.45,36846.42,4.7,4.7,0,6,17.1,30.2,128
0,202413900,63,30.9,25.6,47465.18,27004.33,16.9,16.9,0,13,19.2,36,142
0,202414000,63,31.1,24.1,47510.96,13602.67,18.2,18.2,0,9,15.7,36.4,6
0,202414100,51,31.1,24.6,47555.77,24912.08,1.3,1.3,0,5,12.9,32,6
0,202414200,63,31.3,24.2,47599.54,23167.08,4.8,4.8,0,10,14,33.5,63
0,202414300,63,30.9,24.2,47642.22,29550.27,8.3,8.3,0,12,12.2,24.8,73
0,202414400,61,30.2,25.2,47683.77,22857.5,3.7,3.7,0,7,10.8,18.4,157
0,202414500,53,30.9,25.6,47724.14,37243.82,2.3,2.3,0,9,14.2,27,148
0,202414600,63,30.8,26.4,47763.27,22018.59,19.7,19.7,0,16,19.4,37.4,159
0,202414700,51,33.4,27.3,47801.11,40829.36,0.6,0.6,0,4,18.8,36.4,176
0,202414800,3,35.1,27.1,47837.61,31952.08,0,0,0,0,15.3,30.6,223
0,202414900,51,32.8,27,47872.72,8731.01,0.2,0.2,0,1,14.8,27,79
0,202415000,63,34.5,26.6,47906.39,39131.52,6.7,6.7,0,6,19.6,38.2,128
0,202415100,63,33,25.5,47938.55,26586,17.5,17.5,0,11,19.5,34.9,43
0,202415200,61,27.2,24.7,47969.17,157.61,4.8,4.8,0,5,14.4,27.7,322
0,202415300,2,33.2,25.7,47998.23,41905.4,0,0,0,0,14.8,27.7,108
0,202415400,65,33,26.6,48025.98,32400,15.2,15.2,0,11,17.1,34.6,128
0,202415500,65,33.6,26,48052.46,24257.68,37.7,37.7,0,12,9.7,28.4,25
0,202415600,65,32.8,24.8,48077.63,25200,50.2,50.2,0,20,11.9,25.6,27
0,202415700,65,29.5,24.1,48101.48,7696.58,118.6,118.6,0,24,17,33.5,24
0,202415800,63,29.4,24.1,48123.98,14974.56,17.4,17.4,0,7,11.3,22.3,105
0,202415900,65,31.4,24.6,48145.11,24886.12,38.1,38.1,0,19,14.1,28.4,135
0,202416000,65,29.3,25.3,48164.85,513.79,31.8,31.8,0,24,12.1,25.9,111
0,202416100,63,29.2,25,48183.18,0,36.3,36.3,0,24,10.8,22,101
0,202416200,63,30.5,24.6,48200.07,9926.56,37.1,37.1,0,14,9.7,24.5,102
0,202416300,65,31.8,26.3,48215.51,22652.04,13,13,0,7,12.4,22,145
0,202416400,61,34.1,27.5,48229.46,34307.13,3.2,3.2,0,4,12.8,23.8,170
0,202416500,1,35.5,28.7,48241.93,37230.1,0,0,0,0,14.2,30.2,205
0,202416600,2,33.9,27.6,48252.89,17884.07,0,0,0,0,11.7,21.2,181
0,202416700,51,33.2,27.1,48262.31,17710.65,0.1,0.1,0,1,13,26.6,17
0,202416800,55,34.9,27.4,48270.17,27548.58,4.7,4.7,0,9,17.1,29.5,138
0,202416900,65,36,28,48276.46,36107.39,22.4,22.4,0,2,11.7,24.5,165
0,202417000,55,34.3,28,48281.17,26933.14,1,1,0,1,11.9,20.9,146
0,202417100,63,35.7,27.8,48284.27,36511.59,6.9,6.9,0,4,16.3,28.4,152
0,202417200,2,35.1,28.6,48285.75,39600,0,0,0,0,17.4,30.2,148
0,202417300,2,35.6,28.4,48285.59,43200,0,0,0,0,17.4,34.6,150
0,202417400,61,33.7,26.9,48283.77,43200,3.3,3.3,0,8,14.1,32.8,149
0,202417500,63,33.2,25.3,48280.31,34979.71,13.3,13.3,0,15,19.3,38.2,111
0,202417600,63,29.2,25,48275.24,6164.03,21.9,21.9,0,22,9.8,20.9,52
0,202417700,63,30.5,24.6,48268.56,10752.62,29.2,29.2,0,23,14.9,30.2,106
0,202417800,65,30.8,24.3,48260.3,27757.75,34.8,34.8,0,19,16.4,34.2,123
0,202417900,51,30.4,24.7,48250.49,21587.65,1.3,1.3,0,8,16.8,31.3,139
0,202418000,51,32.5,26.4,48239.15,43200,0.4,0.4,0,3,18.8,39.2,161
0,202418100,3,35,28,48226.29,43200,0,0,0,0,18.8,33.5,170
0,202418200,51,35.9,29.1,48211.95,38356.46,0.2,0.2,0,1,17,31.3,190
0,202418300,3,35.2,28.2,48196.14,35054.61,0,0,0,0,16.6,30.2,195
0,202418400,65,32.6,25.5,48178.89,23550.23,43.3,43.3,0,16,9.5,20.5,95
0,202418500,63,30.9,25.2,48160.23,7542.79,12.3,12.3,0,14,16.6,33.5,142
0,202418600,61,32,25.6,48140.18,33115.07,4,4,0,6,14.9,32,146
0,202418700,53,32.5,25.8,48118.76,43246.39,1.7,1.7,0,8,16.6,32.4,141
0,202418800,53,32.9,26.2,48096,43200,1.3,1.3,0,7,16.6,31,151
0,202418900,61,32.8,26.6,48071.92,43332.95,2.2,2.2,0,3,19.2,36.7,158
0,202419000,51,33.3,27.6,48046.56,43200,0.5,0.5,0,5,18.4,34.2,153
0,202419100,63,34.1,27.4,48019.93,43200,6.8,6.8,0,8,18.4,35.3,144
0,202419200,63,34.2,26.3,47992.05,43200,5.9,5.9,0,8,16.5,28.4,148
0,202419300,51,34.9,27.1,47962.92,43247.73,0.1,0.1,0,1,17.1,34.2,139
0,202419400,51,33.9,27.5,47932.25,43248.49,0.6,0.6,0,5,13.3,22.7,138
0,202419500,61,33,25.5,47900.05,43200,6.3,6.3,0,14,15.1,35.3,136
0,202419600,63,32.6,25.4,47866.36,38164.19,13.4,13.4,0,14,18.6,37.1,127
0,202419700,65,31.5,24.5,47831.25,25560.94,39.9,39.9,0,22,11.5,29.2,349
0,202419800,63,31.2,24.8,47794.77,30426.91,28.7,28.7,0,21,18.4,36.7,87
0,202419900,63,30.7,25.2,47756.97,29364.78,14.3,14.3,0,22,12.2,28.1,10
0,202420000,63,31.1,24.8,47717.9,33246.29,25.4,25.4,0,21,17.2,36.7,117
0,202420100,65,31.5,24.9,47677.62,29671.43,18,18,0,19,17.5,33.5,114
0,202420200,63,31.1,25.8,47636.18,37497.63,5.7,5.7,0,12,13.4,29.2,129
0,202420300,63,33.2,25.8,47593.64,39949.1,7.5,7.5,0,11,14.5,31,105
0,202420400,63,32.1,26.1,47550.03,13499.78,21.9,21.9,0,16,16.3,29.9,304
0,202420500,65,26.9,25.1,47505.42,0,139.1,139.1,0,24,20.7,37.8,276
0,202420600,65,31.2,25.7,47459.86,32934.35,21.2,21.2,0,21,12.1,26.6,288
0,202420700,63,32.5,25.7,47413.39,24209.4,11.1,11.1,0,6,9.9,29.2,197
0,202420800,1,36.6,27.1,47366.06,39600,0,0,0,0,12.4,26.3,217
0,202420900,63,36.2,26,47317.93,39600,16.6,16.6,0,8,16.9,29.2,71
0,202421000,65,31,24.6,47269.04,8228.31,27.7,27.7,0,18,11.6,22.7,75
0,202421100,63,30.7,25.2,47219.45,7007.96,32.9,32.9,0,24,13.2,26.6,123
0,202421200,65,30.9,25.4,47169.18,9092.32,31.9,31.9,0,17,13.7,27.4,159
0,202421300,51,30.6,25.7,47118.23,11883.18,1.3,1.3,0,8,17,34.9,173
0,202421400,53,31.2,25.5,47066.17,25386.31,2,2,0,9,20.3,38.5,176
0,202421500,63,27.3,24.9,47012.98,631.58,18.4,18.4,0,21,17.6,34.6,172
0,202421600,51,32.1,25.2,46958.72,39600,0.8,0.8,0,7,13.3,27,156
0,202421700,63,32.3,24.4,46903.46,41957.6,11.6,11.6,0,11,10.5,24.5,130
0,202421800,53,32.3,25.3,46847.26,39600,1.5,1.5,0,7,11,23,134
0,202421900,51,32.9,26.6,46790.17,42027.43,0.4,0.4,0,4,15.6,30.2,143
0,202422000,51,33.9,27.7,46732.26,43200,0.8,0.8,0,6,15.4,26.6,155
0,202422100,51,34.6,27.8,46673.57,43200,0.4,0.4,0,4,16,27.7,168
0,202422200,2,35.7,27.8,46614.18,43200,0,0,0,0,18.4,31.7,174
0,202422300,63,36,26.3,46554.14,41230.54,6.2,6.2,0,3,16.7,33.5,173
0,202422400,53,32.1,25.8,46493.48,23732.07,1.8,1.8,0,3,11.2,22.7,340
0,202422500,63,30.9,25,46432.29,18267.48,43.7,43.7,0,21,9.7,21.2,104
0,202422600,63,31,25.3,46370.6,15454.1,7,7,0,16,8.4,21.6,329
0,202422700,55,31.6,25.9,46308.47,27939.3,4.6,4.6,0,17,9.5,24.8,300
0,202422800,65,31.9,25.8,46245.95,25608.68,14.7,14.7,0,6,7.8,31,46
0,202422900,61,32.8,25.4,46183.09,40348.16,5.1,5.1,0,7,16.9,29.9,25
0,202423000,63,32.2,26.3,46119.94,34740.89,5.3,5.3,0,9,12.1,24.8,145
0,202423100,63,31.4,26.6,46056.55,30236.54,8.9,8.9,0,8,9.3,23.4,91
0,202423200,63,32.9,26.6,45992.97,34239.65,4.1,4.1,0,7,11.3,24.8,163
0,202423300,65,33.2,26.2,45929.16,36000,13.6,13.6,0,15,9,23.4,350
0,202423400,65,31.8,25.3,45864.66,20689.92,15.9,15.9,0,20,12,26.3,138
0,202423500,65,32.7,24.9,45799.45,32124.62,27.2,27.2,0,15,11.7,29.5,158
0,202423600,65,29.4,23.8,45733.56,0,41.7,41.7,0,19,14.3,39.6,97
0,202423700,63,31.1,25.2,45667.07,21563.14,24.7,24.7,0,24,11.4,21.2,127
0,202423800,55,30.8,25.3,45600.02,17134.03,2.5,2.5,0,10,9.5,21.6,146
0,202423900,65,32.1,24.6,45532.46,39012.39,23.2,23.2,0,14,13.7,32.4,114
0,202424000,61,32,25.5,45464.45,41557.59,4.9,4.9,0,9,13,22.3,153
0,202424100,1,34,26.6,45396.04,42798.01,0,0,0,0,12,20.5,126
0,202424200,65,33.9,25,45327.27,32338.15,11.9,11.9,0,9,12.1,25.2,89
0,202424300,63,31.3,24.7,45258.19,32541.58,10.4,10.4,0,12,13.1,25.2,61
0,202424400,61,31.8,24.8,45188.85,38191.02,6.4,6.4,0,11,13,25.6,61
0,202424500,63,30.5,25.2,45119.3,20532.29,13.3,13.3,0,11,8.4,21.6,338
0,202424600,61,31.9,26,45049.6,36000,3.1,3.1,0,7,12.3,23.4,86
0,202424700,3,32.4,25.6,44979.77,35329.4,0,0,0,0,14.8,29.5,324
0,202424800,1,33.7,26.5,44909.87,42329.43,0,0,0,0,9.7,16.9,190
0,202424900,61,34.6,25.2,44839.94,42261.58,3.8,3.8,0,7,18.9,36.7,302
0,202425000,65,33.3,26.1,44770.03,26221.79,26.1,26.1,0,17,28.3,49.3,312
0,202425100,65,26.5,24.5,44700.18,0,119,119,0,24,62.4,116.6,298
0,202425200,65,30.7,25.5,44630.45,1542.43,24.8,24.8,0,19,25,47.2,141
0,202425300,63,28.1,24.3,44560.77,3600,51.5,51.5,0,24,16.9,34.2,84
0,202425400,63,26.9,23.8,44490.7,4496.38,26.5,26.5,0,23,14,25.6,41
0,202425500,65,25.8,24,44420.17,0,58.9,58.9,0,22,11.6,21.6,41
0,202425600,63,29.5,23.8,44349.26,24900.37,11.2,11.2,0,10,10.1,21.2,328
0,202425700,51,31.7,24.5,44278.01,39954.96,0.9,0.9,0,6,10.5,24.5,341
0,202425800,61,32.2,24.9,44206.45,32113.4,2.5,2.5,0,6,12.9,27.7,84
0,202425900,63,32.6,24.5,44134.65,34347.78,16.3,16.3,0,12,14.1,24.5,41
0,202426000,65,30.8,24.3,44062.63,36898.94,12.6,12.6,0,9,16.6,38.9,334
0,202426100,63,29.6,24.3,43990.46,17228.64,26.1,26.1,0,18,15.8,28.1,307
0,202426200,65,31.9,24.4,43918.17,28482,22.7,22.7,0,12,18.2,33.8,318
0,202426300,63,31.1,24.5,43845.8,17644.68,10.3,10.3,0,10,19.2,42.5,321
0,202426400,65,32.3,24.6,43773.42,26591.65,37.1,37.1,0,17,17.7,38.9,341
0,202426500,65,31.9,25.1,43701.05,31996.77,52,52,0,20,14.4,31.7,340
0,202426600,63,26.6,23.3,43628.75,0,34.7,34.7,0,16,20.1,39.2,21
0,202426700,63,27.4,22.4,43556.55,550.62,6.8,6.8,0,3,14.5,25.9,349
0,202426800,3,30.1,23.3,43484.51,39738.53,0,0,0,0,12.2,25.2,74
0,202426900,3,28.1,22.7,43412.67,8002.46,0,0,0,0,8.7,17.3,114
0,202427000,51,31.2,24.3,43341.06,39497.81,0.1,0.1,0,1,13,25.2,142
0,202427100,51,32.5,25.5,43269.75,39381.95,0.2,0.2,0,1,16.9,31,163
0,202427200,51,32.6,26.4,43198.77,39166.57,0.7,0.7,0,4,17.2,31.3,152
0,202427300,65,30.7,24.8,43128.06,21765.85,32,32,0,16,17.8,33.5,140
0,202427400,65,29.8,23.9,43057.15,14365.58,39.1,39.1,0,21,15.7,33.1,87
0,202427500,61,29.8,21.3,42985.99,26017.03,1.5,1.5,0,1,23.9,45.7,14
0,202427600,2,27.8,21,42914.63,39133.72,0,0,0,0,20.2,40,22
0,202427700,1,26.9,19.4,42843.12,39123.57,0,0,0,0,17.7,33.5,26
0,202427800,1,28.3,19.4,42771.51,37566.7,0,0,0,0,12.3,25.6,39
0,202427900,0,29.1,20,42699.85,39014.73,0,0,0,0,9.9,23,28
0,202428000,3,30.7,21.6,42628.18,38966.01,0,0,0,0,12.7,24.8,7
0,202428100,2,31.1,22.6,42556.57,32400,0,0,0,0,15.9,32.8,23
0,202428200,3,30.5,22.5,42485.05,38927.63,0,0,0,0,17.4,33.5,39
0,202428300,0,30.1,21.3,42413.68,38422.07,0,0,0,0,14.9,30.2,50
0,202428400,1,30.7,21.2,42342.52,38887.72,0,0,0,0,10,20.9,87
0,202428500,3,30.8,22,42271.61,35267.1,0,0,0,0,12,20.9,117
0,202428600,51,30.9,22.3,42201.01,37546.81,0.5,0.5,0,2,13.3,25.2,124
0,202428700,51,31.4,22.7,42130.76,37137.77,0.5,0.5,0,5,13.9,26.3,125
0,202428800,61,31.9,23.7,42060.93,36620.2,2.9,2.9,0,4,13.3,25.6,122
0,202428900,63,29.8,23.1,41991.57,27184.02,9.8,9.8,0,14,10.7,24.1,345
0,202429000,51,30.5,24,41922.72,26341.37,0.9,0.9,0,7,10.4,22.7,126
0,202429100,51,31.4,24.2,41854.45,25494.63,0.7,0.7,0,5,13.7,25.9,115
0,202429200,51,31.6,23.9,41786.82,35997.61,0.6,0.6,0,6,11.8,24.5,138
0,202429300,53,31.3,24,41719.77,31638.75,1.6,1.6,0,8,11.7,25.9,101
0,202429400,53,32.2,24.5,41652.77,37453.14,1,1,0,3,15.4,31.7,110
0,202429500,63,29.3,23.3,41585.76,17033.96,8,8,0,5,16,32.8,297
0,202429600,53,32.1,23.6,41518.81,37458.72,1,1,0,4,21.3,37.1,15
0,202429700,1,29,19.3,41451.97,34024.61,0,0,0,0,21,40.7,28
0,202429800,1,29.7,17.7,41385.31,38549.63,0,0,0,0,13.8,29.5,3
0,202429900,1,30.3,19.5,41318.88,38521.34,0,0,0,0,12.9,25.6,351
0,202430000,63,31.1,20,41252.75,38492.52,6.3,6.3,0,4,27.1,50,357
0,202430100,61,24.7,19.6,41186.96,5724.35,9.1,9.1,0,13,24.9,48.6,351
0,202430200,61,23.2,19,41121.61,1489.9,9,9,0,11,20,37.1,2
